character,line
Pierce,"Oh, then it's settled. We have to teach Jeffrey how to fight. I know a few moves. Troy, I assume you're handy with a switchblade. Abed, you get back to the family tent, try to find a chicken for Jeff to chase."
Jeff,"Guys, I appreciate the enthusiasm, but I think I got this."
Mike,"Oh, well, look who it is. We got Forehead, Old Head, Dumb Head and the Other Head. See you at 3, Forehead. Give me a snowman, dork. See this, funny guy? Huh? Huh?"
Pierce,Classic Rosie.
Troy,Fight lessons in a half an hour?
Jeff,Good plan.
Shirley,"Joy to the world, the Lord is come The Lord, the Lord, the Lord Hello. Oh! Is this your Hanukkah holder? It's, uh... It's pretty. We'll just, uh... Let's just put it here. There we go. That's nice. So I can't believe I never knew you were a Jew."
Annie,I'd say the whole word next time.
Shirley,So do you think everyone will start arriving soon?
Annie,I think they're gonna come after Jeff's fight.
Shirley,"After Jeff's what, now?"
Annie,Jeff wants to fight that bully.
Shirley,On Christmas? Will you excuse me for a moment? Can you finish the manger scene?
Annie,We know you were one of us.
Troy,What's up? What's up?
Jeff,'Sup?
Troy,"No, it's a question. 'Sup?"
Jeff,'Sup?
Troy,"Not a real question, a rhetorical one. You have the answer, he does not. Then you give them the Forest Whitaker eye."
Jeff,"Oh, that's pretty good."
Troy,"Okay, hold that stare. There you go. Hold it. Then, look straight through his eyes and deep into his soul."
Britta,And then you move to Vermont.
Troy,I am sick and tired of you saying that fighting is g*y.
Abed,"She's got a point. In boxing, you fight for the purse and a belt."
Britta,I've gotta write a paper about that.
Pierce,"Let's see what we're working with. Go ahead, throw a few at the old paws. What are you? A North Korean seamstress?"
Jeff,Not if that's bad.
Pierce,"Get mad, come on! If it helps, think of me as somebody who annoys you. That's it. That's good. Britta, put your blouse back on."
Jeff,Ohh! Ow!
Pierce,This is not a game. You gotta be ready for anything.
Troy,"Dude, that is not cool."
Pierce,"Well, that foxy black girl thinks it is."
Troy,Hm? Aah!
Jeff,What are you doing?
Troy,Why she have to be black?
Shirley,What is going on?
Troy,We're trying to get Jeff ready for the fight. I couldn't think of another word.
Jeff,Idiot. He meant we were figh... ting. It is hard to think of another word.
Shirley,You realize there's no way to take this than as a giant middle finger to the most important day of the year.
Jeff,December 10th?
Shirley,"It's our Christmas. And I'm having a party. Due to my divorce, and my relatives picking sides, this will be the only Christmas party I throw this year. Will you be there or will I have another family letting me down?"
Pierce,I told him not to fight. He wouldn't listen. I don't know what that is.
Shirley,"Jeffrey, I have two boys. And when we have a serious discussion, I find that a brownie helps them to relax. So why do you hate me and Jesus?"
Jeff,I don't think my brownie's working.
Shirley,Please don't do something so ugly on a day so important to me.
Jeff,"Again, it's December 10th."
Shirley,You think religion is stupid.
Jeff,"No, no. To me, religion is like Paul Rudd. I see the appeal and would never take it away from anyone, but I would also never stand in line for it. And, look, the die has been cast with this crazy bully guy. He picked on Abed, and he corrected my Spanish. So you go to your party and I'll see you soon."
Shirley,"Jeffrey, I forbid you from fighting."
Jeff,"Well, you don't get to. You're not my mom."
Shirley,"You're right, but if you show up for the fight, don't show up for my party."
Jeff,"Oh, come on, Shirley, don't be mad."
Shirley,"I'm not mad, I'm disappointed."
Jeff,That's Mom for mad.
Shirley,"Oh, hash browns and applesauce, that's nice. Oh, what is that interesting smell? It's a traditional Muslim dish. Looks delicious. I'm guessing as a woman I won't be allowed to eat that. That's too bad. Oh, look, Britta brought what she believes in. Nothing."
Pierce,Where should I put my Buddha incense holder?
Britta,I'm pretty sure that's a bong.
Annie,Where's Jeff?
Shirley,I guess he made his choice.
Troy,I wanna go to Jeff's fight.
Shirley,"As I told Jeff, no one that goes to the fight can come to my party. He's dead to me. And if any of you leave you'll be dead to me too. Let's sing. Jesus is a friend of mine Jesus is a friend of mine Everybody. Jesus is a friend of mine Come on, everybody. You don't know it?"
Britta,You're banning Jeff from the party? That doesn't seem very Christian.
Shirley,"Well, that's an interesting point of view coming from an atheist. I did my best to create a special Christmas for my one intact family. And, ahem, this is the thanks I get?"
Annie,"Shirley, you are a guilt machine."
Britta,Mm.
Pierce,"And Annie knows a thing or two about guilt, am I right, Jew?"
Annie,Say the whole word.
Pierce,Jewie?
Troy,"You would never catch a Jehovah's Witness saying ""Jewie."""
Pierce,"Tell it to the birthday cake you never got. You know, there's an old Buddhist saying..."
Britta,"You are not a Buddhist, you are in a cult."
Pierce,"Suck it, Nietzsche."
Annie,"Guys, everyone's faith is weird. Let's just not talk about it."
Britta,"Guys, guys, guys, guys. Are we really gonna let religion divide us like this? I think there's one thing we can all agree on."
Abed,I get 72 virgins in heaven.
Britta,"No, that we would all like to have Jeff at this party."
Shirley,Mm. He can't come.
Britta,"Shirley. I get that this is your first Christmas since your husband left you. And I don't know, maybe that's why you're being so stubborn, because you're trying so hard to recreate something that you're afraid that you've lost forever. But if you really want us to be your second family, then you've gotta start treating us like one. Even if that means supporting us when we do things that you don't agree with. And you can start by rooting for Jeff while he rolls around on the ground, groping another man. That's what I'm gonna do."
Shirley,The cranberry sauce has real cranberries.
Mike,"If this dude doesn't show up, we're definitely going to Applebee's. Because I'm getting into a fight no matter what today, I'm telling you. Oh, look who showed up. Oh, check him out. Ohh! What's up, dude? No backup today, huh? Looks like grandpa and weirdo couldn't show up to get their teeth knocked out."
Jeff,Can I ask you a question? Are you perpetually on your way to the gym?
Mike,"Dude, my life is a gym."
Jeff,"Well, what's up? What's up?"
Mike,"What's up, man?"
Jeff,What's up? MIKE. What's up? JEFF. What's up?
Mike,What's up?
Jeff,What's up?
Mike,"Whoa. Dude, what is that?"
Jeff,"One sec, these are very expensive."
Mike,What is he doing?
Jeff,All right.
Mike,"Dude, you wear a bracelet?"
Jeff,"Your name is Mike, right?"
Mike,So?
Jeff,"Mike, I'm not gonna fight you. I have a friend that believes this is the time of year where you put aside your differences and make peace. Me? I don't believe in any of that, but I do believe in friendship. And as much as I hate you and the cast of Breakin', I have to ask myself, what would Shirley do?"
Mike,"Oh, no. What would Shirley do?"
Jeff,I think that she would shake your hand and wish you a Merry Christmas.
