character,line
Pelton,I don't know how!
Troy,I love Blade's special blade weapons.
Abed,"Yeah, see that sword? It has two blades. One blade is silver, the other blade is infused with garlic."
Britta,I should check my messages.
Annie,"No. Guys, could we maybe watch a different movie? Or just stop saying that word six times per minute?"
Abed,What word?
Troy,Blade.
Abed,"Oh, because of Britta's ex-boyfriend."
Britta,Can you check my messages for me and tell me if he called?
Annie,I don't think that's a good idea.
Britta,What if my mother died?
Abed,You guys are really talking over
Troy,Not cool!
Abed,"Annie, subdue your guest."
Britta,"Annie, think for one second. You have my phone, and you're not even checking it. What if my mother is dying?"
Annie,This is junkie talk. You just wanna know where your phone's hidden.
Britta,"I just wanna know if my mother is dying. It's a simple yes or no. I'll cover my eyes. You go check my phone and say, ""no, your mother isn't dying"" or ""yes, your mother is dying,"" and then we go back to watching the film. Give it to me!"
Annie,"That's right, Britta. It's a banana."
Britta,Why is there a banana in your DVD cabinet?
Annie,"Read the banana, Britta."
Britta,"""You are a lying junkie."""
Annie,I'm sure those words hurt. But you wouldn't be reading them if they weren't true.
Britta,I am so weak.
Annie,But we are not defined by our limitations. We are defined by our potentials.
Abed,I have the potential to watch Blade.
Annie,You two are bad friends! Bad.
Troy,"That's unfair. What about you guys? Okay, you don't like our movie, we can't say the word ""Blade"", there's phones in the refrigerator. Oops."
Annie,"Troy, Abed!"
Britta,Let me see if he called! I have a right to know! You're monsters! You're Hitlers! You're racist pedophiles! You're the opposites of Batman!
Troy,You don't know what that means.
Britta,Gonna rip out your throats and eat your...
Annie,Still think the lock was overkill?
Troy,No.
Annie,There's phones in the refrigerator. It's you.
Pelton,Boys' night!
Abed,I need help reacting to something.
Pelton,Hi!
Jeff,"Remember, it's just a quick peek at Blade. You tell anyone we did this, I will stop letting you do things with me I'm afraid to tell anyone about."
Shirley,"Hey, I get it. You wanna take a look at Britta's ex-boyfriend. If you did it by yourself, you'd be weird."
Jeff,You're the only one that really understands me.
Shirley,"Oh, funky."
Pierce,"Ha! What, are you guys on a date?"
Chang,Pretty awkward. Look what Pierce won me.
Shirley,What is this?
Pierce,I decided to go outside the group for a best friend.
Jeff,And you couldn't do better than Chang?
Chang,You take that back! He could do plenty better than me. I was the first to say yes.
Jeff,"Well, have fun forcing life."
Pierce & Chang,We will.
Pierce,What do you wanna do next? Cotton candy?
Chang,Russian roulette?
Pierce,What did you say?
Chang,Cotton candy sounds great.
Jeff,That's it? Huh.
Shirley,Hmm. He's not as good-looking as you.
Jeff,I wasn't fishing for that.
Shirley,"No, no, no. I offered it freely. Come on, I wanna go on a ride. This is a window for me. I spent my carnival years pregnant."
Jeff,"Shirley, I'm not jealous. I just wanted to see what the deal was. Obviously the deal is he's a dirtball, Britta hates herself, voilà. What do you wanna do?"
Shirley,I'd like to go on a ride.
Jeff,Let's go shoot some ducks.
Shirley,Jeffrey!
Britta,Eight of clubs. I win.
Annie,Nice! How are you feeling?
Britta,"Good. Great, actually. Thank you, Annie. I could've never done this without you."
Annie,I'm glad to be able to help you.
Britta,"I want you to know, and I've never said these words, but I've always felt them. You're a sister to me."
Annie,Britta!
Britta,"Whoo! Hey, little sis, do you think you could trust me to have my phone back now? I've got my email on there, my calendar, homework assignments. I'm kinda screwed without it."
Annie,"You're not just manipulating me, right?"
Britta,"Oh, because of...oh, jeez. Yeah, whatever. That's over, Annie. Seriously."
Annie,"Okay, I have it right here. It's a gateway to further trust."
Britta,"Perfect. Thank you. Love the gateway. Honoring the gateway. I have to call my doctor for some results. Don't worry, I'm fine. It's just a little personal."
Annie,"You need privacy, sure thing. I'll check on you later."
Britta,"Bye. Thank you, sweetie."
Pelton,"Boy, this guy doesn't give vampires a square inch of leeway."
Abed,He's harsh.
Pelton,"What's wrong, Annie? You came out of the bedroom smiling, and then your smile faded as you leaned against the door."
Annie,I gave Britta her phone.
Troy,You did? Why?
Annie,"She needs to feel trust to recover, or she'll relapse."
Troy,She's gonna relapse because you gave her her phone.
Annie,"No, I secretly switched Blade's number in her phone to my number. So if she tries to get in touch with him, it'll come to me."
Abed,That's diabolical.
Pelton,"Yeah, you're just like Blade, man. Straight up."
Annie,I just hope she can find the strength to...she's probably just telling him she's dying to feel the warmth of his...are you kidding me? She said we were sisters. I am so sad right now. And she is so codependent! And such a bad speller.
Blade,Nice shooting. Tough luck.
Jeff,"Thanks. I'll go another round. There's room in our bed for three bears, right, honey?"
Shirley,"And then some, sugar. You're very nice, for a man named, what'd you say it was? Blade?"
Blade,Yup.
Jeff,"But that's a carnival name though, right? A nom des corn dog?"
Blade,Why would I have a carnival name?
Jeff,Your parents named you Blade?
Blade,Apparently.
Shirley,"Well, you seem okay with it."
Blade,Not much to do about it.
Jeff & Shirley,You could change it.
Blade,To what? Templeton Ferrari III? Won't change how mustard tastes. I'll be right back.
Shirley,"Huh. Won't change how mustard tastes. I get it. I see the appeal. He's relaxed, he's cool. Not as cool as you."
Jeff,Mr. Blade. I want three more rounds.
Shirley,Jeffrey! Not gonna change the way mustard tastes.
Jeff,"Oh, and you're so cool, Shirley."
Shirley,Sometimes I am.
Chang & Pierce,"Ha, ha, ha."
Jeff,How many times are they gonna do that?
Chang,"Aw, this is it, isn't it? We're becoming best friends."
Pierce,I think so. I think so.
Chang & Pierce,"Ha, ha, ha."
Annie,"Oh, my God! One after the other! ""I'm texting to tell you I'm not texting you any more."" ""I'm sorry, I didn't mean that."" ""Are you mad at me now?"" ""Fine. I guess you don't wanna know our two-year-old."""
Troy,Can we please just put it under a stack of mattresses or something?
Annie,I don't know. When is she gonna take a hint?
Pelton,Britta's attracted to unavailable men.
Troy,"Dean, why are you here?"
Pelton,Ouch.
Annie,Fine. Let's make him available.
Troy,What are you doing?
Annie,"Ending this. ""Leave me alone."""
Troy & Abed,No!
Troy,That's so much worse.
Annie,See? She stopped. She's calling him?
Troy,She was born in the '80s. She still uses her phone as a phone.
Abed,Uh-oh.
Annie,"That's fine, it's fine. We just won't answer it."
Abed,Won't it go to your voicemail?
(phone),Hello? Blade?
(phone),"Ah, ha, ha, ha!"
Pelton,There you go.
Annie,I don't know!
Abed,Change your settings so it doesn't go to voicemail. Too late.
Annie,You guys act like a carnival. Be a carnival. Now!
(phone),Step right up!
(phone),"Ding, ding, ding!"
(phone),Get your popcorn here.
(phone),Hello?
(phone),"Busy, babe."
(phone),"Blade, just wait. Wait, Blade..."
Annie,"I told you not to call me at work! ""I'm sorry, I forgot. Don't be mad at me."" She's whipped by an imaginary douche."
Pelton,"Hey, don't knock it till you try it."
Jeff,"I got my fake bachelor's degree, and then I cheated on the LSAT. You're probably wondering, how do you cheat on the LSAT?"
Blade,How?
Jeff,"A magician never reveals his secrets, my friend."
Blade,Ah.
Jeff,Yeah! In your face!
Blade,Good job.
Jeff,"Uh, give me the big one! Yeah, that's the one. Yeah. Not too shabby, huh?"
Shirley,"Yeah, you really did it, baby."
Jeff,"So you dropped out of high school and joined the carnival and 15 years later, here you are."
Shirley,Jeffrey!
Blade,Guess that's about it.
Jeff,So what's the record? What's the best anyone's ever done in this booth?
Blade,I guess eight ducks.
Jeff,"All right, one more round. One more round."
Shirley,Jeff?
Jeff,Honey?
Shirley,"Will you excuse us just for a moment, please?"
Blade,Certainly.
Shirley,Can you get over here? What is your end game here?
Jeff,I don't know. I wanna know.
Shirley,Wanna know what?
Jeff,I wanna know what drove Britta crazy about him.
Shirley,Are you jealous? Are you in love with Britta?
Jeff,"No, I am not in love with Britta. And yes, I'm insanely jealous of him. What's his secret?"
Shirley,Why do you wanna know the secret to making a woman psycho?
Jeff,"Why do we wanna know how to blow up the earth or grow a human ear on a mouse? In case we have to, Shirley. In case we have to."
Shirley,I'm going to find Pierce.
Jeff,Good! One of those bears is mine!
Chang,So this is best friendship.
Pierce,"Something else, isn't it?"
Chang,How do we keep it going? How do we know we won't get into a fight?
Pierce,I say we just let it happen.
Chang,Don't tell me what to do!
Pierce,What's your problem?
Chang,What's yours? I'm outta here!
Troy,"Blade, 'sup? Message."
Annie,Okay. We can stop worrying about voicemail now. Back to the matter at hand.
Pelton,Now what are you doing?
Annie,"Dean, why are you here?"
Pelton,Yikes.
Annie,"I figured it out. I know exactly what to do. I'm just gonna be really, really, really mean to her."
Abed,Uh.
Troy,What don't you get about the concept? Britta likes guys who are mean to her. She doesn't like herself. Give me the phone.
Annie,What did you say?
Troy,Something nice. Don't worry about it. I'm deleting it from your phone.
Britta,Hi.
Annie,What's up?
Britta,"You guys still watching movies? Hi, Dean. Why are you here?"
Pelton,"Hi, Britta. And ouch."
Jeff,And you don't know anything about carpentry.
Blade,Nope.
Jeff,"Or aquariums, freshwater or saltwater. Do you have a big weiner?"
Blade,Nope.
Jeff,"I don't get it, Blade! What's your secret? Why do I wanna impress you? Are you dumb or smart? Are you a loser or winner? Or are you just a human mirror? Do we all see what we wanna see in you?"
Blade,"A magician never reveals, right?"
Jeff,Right. Later.
Blade,"Okay. You dropped over 300 bucks on my booth, so I'll tell you. You wanna know my secret?"
Jeff,"Yes. Yes, I do."
Britta & Troy,What are you doing?
Annie,I wanna know.
Britta,"Okay, I'm sorry. I was texting with Blade, but it's over now. He's a loser."
Troy,Good night.
Pelton,"Uh, uh, uh, Troy! You should really join the air conditioning repair program."
Troy,No.
Pelton,"Well, that didn't work. That's what I get for improvising. Good night."
Britta,"So, I don't get it. He's a vampire, but he can walk around during the day?"
Annie,What is wrong with you?
Britta,Huh?
Annie,"You weren't texting Blade, you were texting us. I switched Blade's number in your phone to mine."
Britta,You tricked me?
Annie,"You tricked me! You ask for my help, you tell me I'm your sister, I do everything I can to make you hate this turd, and the first nice thing he says, and you're over him? Who hurt you? And why didn't it stick?"
Britta,"I was texting with you guys this whole time? So, Blade isn't a loser!"
Abed,Uh-oh.
Annie,"No, let her go. Lost cause, man."
Britta,Jeff! What are you doing here?
Jeff,I just got back from the carnival where I met Blade.
Britta,Is he okay? How is he?
Jeff,He's brain damaged.
Britta,"Well, let's not be petty."
Jeff,"No, I'm serious. He showed me the scar. Ten years ago, before he even met you, a loose bolt flew off a Ferris wheel and imbedded in his skull, destroying the part of his brain that feels shame. He's basically irresistible to people for the same reason he can pretty much only work at a carnival. He has nothing to prove or disprove about himself or to himself. He has no shame."
Britta,Why wouldn't he have told me that?
Jeff,Because he didn't care if you knew.
Britta,That is so like him. I have to go to him.
Jeff,"No, woman. None of us have to go to anyone. And the idea we do is a mental illness we contracted from breath mint commercials and Sandra Bullock. We can't keep going to each other until we learn to go to ourselves. Stop making our hatred of ourselves someone else's job and just stop hating ourselves."
Pierce,"Annie, I want you to take my phone. Do not let me call Chang. I'm locking myself in your room."
Troy,What are you guys doing out here?
Britta,Self-actualizing.
Troy,"Well, it's loud."
Abed,Come watch
Troy,Okay.
Abed,This movie is fantastic.
Abed,Y'all ever notice that cold spot in the hallway?
Troy,"Oh, yeah!"
Abed,"That thing is freezing! You know what could learn a lesson from that cold spot? The air conditioning unit in my living room. Ladies and gentlemen, so yesterday, typical Sunday. I was hanging out in my"
Troy,Whoo!
Abed,This ever happen to you guys? I couldn't remember where I imagined the door. Then I realized I was in an actual bathroom.
Jeff,"Uh, no offense, but this material seems pretty specific to your apartment. I don't think it'll work at an open mic."
Abed,Y'all ever notice the difference between me and Troy brushing our teeth? I brush my teeth like this. Troy brushes his teeth like this.
Troy,I do! I brush my teeth just like that.
Abed,Now you know what I'm gonna talk about next.
Troy & Abed,Toaster oven!
Troy,It's from his album.
