character,line
Troy,"What kind of game is this? Oh, crap, it's Gilbert."
Pierce,"Well, well, well. Looks like someone's one step behind."
Annie,"Yeah, if you're looking for equipment, tough luck. The store was lost in a freak accident."
Gilbert,"I hardly need equipment, young lady. While you were shopping, I gained enough levels to do this."
Troy,He's shooting lightning and I'm naked!
Annie,"Quick, get behind us! We have armor! Oh! Whoa!"
Hilda,Aah!
Jeff,"Oh, great! Gilbert! Oh, great! Evil giant lightning Gilbert!"
Shirley,Oh!
Jeff,"Britta, drink that super strength potion you made."
Britta,"Oh, right, right, right, right."
Jeff,"Hurry up, Britta!"
Britta,"I'm trying, I'm trying! Aah!"
Jeff,"Damn it, I thought we could count on Britta to not screw up drinking."
Gilbert,This'll be fun. What the hell?
Jeff,Here's hoping we can count on her to screw up making potions.
Gilbert,Aaaah!
Study Group,Yeh!
Troy,"Unbelievable. Jeff bet all our lives on Britta and won, and I lost my pants to a pair of nines."
Gilbert,Very well. Let's play.
Jeff,"Abed, are you sure about this?"
Abed,Yeah. It just feels like the right thing to do.
Britta,"Hey, I made it back. You guys never died. How did you beat Gilbert?"
Shirley,"Oh, you know. Teamwork."
Troy,We were headed for the black caves to find the white crystal. We were just saying goodbye to Abed.
Abed,I'm gonna stay here in the village with Hilda and help her rebuild her life.
Britta,"Abed, she's a program."
Abed,People have said similar things about me.
Pierce,Uh-oh. He's playing the
Britta,Offensive. Called it.
Jeff,"Shut up, Britta."
Pierce,"You did great in there, Jeff."
Jeff,"Shut up, Pierce."
Troy,"Okay, duck. Stay ducked. Okay, unduck. Okay, now jump. I think we're almost there."
Jeff,Thank God. This cave is the worst.
Britta,"I know, I don't know what's more offensive... the actual racism or the insulting notion that it might somehow rub off on us. Look out! Jive turkeys! Kill them before they start multiplying!"
Shirley,"Take that, Jive turkey!"
Jive turkey,"Gooble, gooble, gooble, gooble."
Troy,All right! The white crystal!
Study Group,Yeh! Get it!
Pierce,I'll take it. I've earned it by having friends.
Jeff,This is it.
Study Group,Yeh!
Gilbert,It certainly is.
Study Group,"No, man! You again?"
Gilbert,"Now, I'll have that crystal."
Annie,I think you'll have this.
Britta,Ow!
Annie,Oops.
Troy,Arrows! What? Come on!
Pierce,Where'd you get all that stuff? You've only been alive for an hour.
Study Group,Aaah!
Britta,"Well, that was not fair."
Jeff,"What the hell, Gilbert? You're cheating, which I have no problem with, but you're getting caught, and that's not cool!"
Pierce,"Yeah, don't be a knob. That inheritance is rightfully mine!"
Gilbert,Rightfully?
Pierce,I'm his son.
Gilbert,So am I.
Shirley,Oh.
Pierce,What? That can't be true. You're half... white.
Jeff,Nice save.
Gilbert,"Do you remember your childhood nanny, Etta? Well, Etta had a hot cousin. My mother. So you see, Pierce, I am your half-brother, and I am more your father's son than you ever were, so shut up and play the game."
Pierce,Why you...
Jeff,Let's get back.
Jeff,"Okay, look, I know things seem hopeless because he's all the way to the castle with the crystal and we're starting over, but here's the thing... we're better at this game now. We've died and been reborn, and that makes us heroes."
Study Group,Yeah!
Britta,Let's get him!
Study Group,Aaah!
Annie,I guess the fact that we're still playing means he hasn't won yet.
Pierce,"Yeah, but what's the point? He'll just keep cheating until he wins."
Britta,Why are all the trees cut down?
Troy,Isn't this where Abed's village was?
Abed,"Hello, old friends."
Troy,Abed!
Abed,You remember Hilda.
Hilda,I live in the village. I love Abed.
Jeff,Did she just say your name?
Abed,"Yeah, if you max out a character's trust and affection levels, you can gain access to a front-end scripting language. Watch."
Abed's children,"Cool, cool, cool."
Abed,She can make babies for me.
Troy,"Oh, and I can't? I can't."
Abed,Come on inside. I built this from scratch. Check out my castle.
Shirley,"Oh, it's nice."
Jeff,Wow.
Britta,I hope this isn't blood gold.
Abed,"This is my family. Baby Abed has my eyes and her bonnet. Each baby is capable of executing custom code, which means you can write a code that makes one baby tell another baby what to do, much like real children on a playground."
Annie,"Oh, Abed, but..."
Jeff,"Annie, let's find the tin man's heart later. Abed, how much stuff do you have here and what can we make with it?"
Abed,That depends.
Jeff,On?
Abed,On what you can imagine.
Abed's children,"Cool, cool, cool."
Cornelius,"Welcome, you are the first to make it to the Throne of Hawkthorne. Let me take a look at you. According to your complexion, I think you might be Gilbert Lawson. Is this true? Just a moment. Hello, Gilbert. Due to the nature of our relationship, I'll need your electronic signature on this legally-binding agreement. It dictates that you will never, ever besmirch the Hawthorne name with any outlandish notions regarding you genealogical origins. You are the bastard offspring of a colored seductress and an unknown, weak-willed misogynist and any assertion on your part to the contrary will be grounds for the seizure of this inheritance. Do you agree? It's a simple question, Gilbert. Do you agree? Thank you for being honest, Gilbert. Good-bye."
Gilbert,No! I'm your son!
Cornelius,"I'm sorry, Gilbert. I always knew you'd disappoint me."
Abed's children,"Cool, cool, cool. Cool, cool, cool."
Cornelius,"Ah, I see you've chosen teamwork. A coward's strategy. I will upgrade your challenge accordingly. I bequeath my fortune to no inferiors."
Troy,Yeah!
Abed,Attack!
Cornelius,"What's this now? Ha, ha, ha, ha!"
Shirley,Whoo hoo hoo hoo! Here we go now!
Jeff,Get him! Aim for the joints!
Abed's children,"Cool, cool, cool. Cool, cool, cool."
Britta,"Die, racism!"
Troy and Abed,Troy and Abed shooting lava!
Cornelius,Aaah!
Abed's children,"Cool, cool, cool. Cool, cool, cool."
Annie and Shirley,Aaah!
Pierce,"Hey! Look at me now, Dad!"
Cornelius,"Aaah! I suppose you're wondering, player, why record myself breathing weird and letting you destroy me. Because I am a man of honor. So you've earned the pleasure of my death."
Gilbert,But I didn't. I'm not the one that beat you.
Pierce,"Yes, you are."
Britta,We're forfeiting.
Pierce,"Gilbert, you're right. You were more his son than me. You took all his crap and you didn't even get to take his name."
Gilbert,He once sat on me in church just so he could see better.
Pierce,"We've only been playing this game a couple of hours. You've been playing it your whole life, and now it's time for your reward, brother. So get in there and kill our Dad."
Gilbert,"Thank you, Pierce."
Pierce,"Wait a second. Here, take this. You may need it."
Jeff,"Oh, Pierce. You really don't know how this works, do you?"
Annie,Are you always carrying that?
Pierce,Not in the shower.
Gilbert,I'd like to thank you again for today and offer my apologies for my conduct. I wasn't myself. Family can make a person do a lot of crazy things.
Troy,I understand. I have an uncle who makes his own pizza.
Britta,Don't worry about it.
Annie,"Yeah, totally."
Gilbert,"If it would make it up to any of you in any way, there's a bar in town called"
Britta,Score.
Pierce,"This is the greatest day of my life. I've always wanted to have a brother. Hey, hey, settle a bet. The word ""mulatto,"" is it okay or just borderline?"
Britta,We apologize for him.
Gilbert,"Oh, that's okay. He's family."
Abed,"Hilda, my love, I said I'd come back for you."
Abed,"I just think that in a parallel universe, Blorgons are..."
Troy,Hold on.
Abed,A baby. I wasn't expecting this.
Troy,Guess we'll have to support it.
Abed,"I guess I could get some kind of job, maybe at Beans and More. I'll probably have to work double shifts, but..."
Troy,"Oh, I see. While you're off, climbing the ladder at Beans and More, I'll just stay home and raise him alone. That's fine. I'll just give up on my dreams."
Abed,Here we go.
Troy,"What? He needs to learn a strong man can cry. So, what were you saying about Blorgons?"
Baby,"Cool, cool, cool."
Abed,"Blorgons... in this other universe, they're actually called Glorbons."
