character,line
Abed,I think I know what happened here.
Annie,"Abed, I..."
Abed,The landlord did it. It all makes sense.
Annie,Hmm.
Abed,Something's got to be done.
Troy,"Oh, let's not leap to thing-doing. Right, Annie?"
Annie,Aaah?
Shirley,Double strike.
Jeff,Got it.
Shirley,Back blast.
Jeff,Boom!
Shirley,Viper shot.
Jeff,Nailed it!
Juergen,"Oh, look. How cute. You do like foosball. You just have to practice with your mama."
Jeff,What are you guys doing here on a Saturday night? Shouldn't you be making weird art movies or well-engineered cars?
Lukas,You take that back!
Juergen,We came to play. Get away from our table.
Shirley,"We're using it, strudel-brain."
Jeff,Nice.
Juergen,Then play us for it.
Shirley,Fine. Monday morning. Only let's make it interesting. The losers never get to use this table again.
Juergen,"Oh, you are so on that things have now become very much like Donkey Kong."
Jeff,We're gonna kick das butt.
Shirley,Nice.
Jeff,Thank you.
Juergen,Enough teutonic punnery. Monday morning you get this...
Jeff,"Were you guys walking around with a soccer ball just so you could do that? They left the ball and everything. I think they were literally walking around with it like a prop to use. That's, like, a $25 dollar bit, and it's not even that good."
Troy,"You have got to come clean, okay? I don't know what he's doing in there, but it feels dramatic."
Annie,"I'm sure he's already moved on to some other obsession. Oh, look, fun."
Abed,The police are powerless. I must take justice into my own hands. Men like Rick operate above the law. But there's something else above the law...bats...and me.
Annie,"Abed, don't do anything drastic."
Troy,"Yeah, maybe we should all just take a step back and...aw, is that the grappling hook I got you for Christmas?"
Abed,"The night beckons. Its black fingers curl and uncurl, going, like, ""hey, come here."""
Annie,"Abed, wait! Wait. I did it. I stepped on your DVD, and it broke, and I staged a break-in to cover it up."
Abed,"If that were true, you would've come forward a long time ago. You're lying to keep me out of danger. But there can be no peace while crime spits and dances on the grave of justice to the hot beats of infectious rhythms of all that is wrong."
Annie,Ah. Oh!
Troy,Just...use your foot.
Annie,"Ooh, ooh, ooh!"
Troy,"You're okay, okay."
Annie,Ooh!
Troy,Abed...
Annie,Oh!
Troy,Oh!
Annie,Troy! What are we gonna do?
Troy,Now you're open to input?
Annie,I'm following him.
Troy,You moving in here was supposed to tone us down!
Jeff,"So, Shirley, tell me. How does someone with your talent for foosball ever stop playing?"
Shirley,"Oh, I don't want to talk about that."
Jeff,"Oh, come on. We're, like, best friends now. Don't back away from this. Open up to me."
Shirley,"Okay, well. When I was a kid, I had anger, Jeff, real bad anger, and foosball was a release. But I didn't just, just beat people. I, I broke 'em. One time I was running this table over at this Y.M.C.A across town, and I was really giving it to this kid, this skinny little white boy, no offense. He started crying. They always started crying. But something about this boy made me want to take it all the way. I started jabbing him with the rods until...the boy peed himself. Everybody laughed. I laughed. But after that, the game lost its flavor. Once you make a boy pee his pants, you start thinking about where your life is headed. Jeff, what's wrong?"
Young Shirley,"Gonna kill you! Your ass is mine! You're such a punk! You like being beat by a girl? Yes! What are you crying for? Your mama cannot help you, and I know your daddy ain't around, or you wouldn't play like a bitch. Ha!"
Kids,Ooh.
Young Shirley,"Oh, my goodness gracious. Is that what I think? I just beat this kid all the way to tinkle-town."
Kids,"Tinkle-town, tinkle-town, tinkle-town, tinkle-town. Tinkle-town, tinkle-town, tinkle-town."
Jeff,You were Big Cheddar?
Shirley,"Who told you that? Oh, dear Lord. You're tinkle-town?"
Jeff,Don't call me that. All your fake sweetness and religion is just a veil covering a horrible monster. And I had a lot of Mountain Dew that day!
TV,There's an 80 percent chance you can't leave Woodstock until you bone these hippies.
Rick,"Oh, boy. Aah!"
Abed,"You know what I came for, scum. Where is it?"
Rick,"In the closet. In the closet, man."
Annie,"Abed, stop it!"
Troy,"Get him! I mean, stop it."
Rick,"They're in the closet. I knew I'd get caught. Just don't hurt me, Batman."
Abed,Closet.
Annie,Oh!
Troy,Women's shoes? But Rick doesn't have a wife or women's feet.
Annie,Wait. My summertime ballet flats? I thought I lost these in the move.
Abed,Is it there? Does he have the DVD?
Rick,The what?
Abed,The DVD.
Annie,"He has it, all right. And it looks like he broke it."
Abed,Ah.
Troy,Who are you?
Jeff,"If you had something to say, why not put it in a text message?"
Shirley,I wasn't sure what to say.
Jeff,"Do you understand what you did to me, Big Cheddar?"
Shirley,Please don't call me that.
Jeff,"Why not? It's what you are. A mean, nasty bully."
Shirley,I was 12 years old.
Jeff,"I peed! I had to change schools. I changed everything. My clothes, my hair, my personality, because of you. What a waste. I wish I could take a picture of you right now and send it to my ten-year-old self."
Shirley,"Watch it, Winger. You don't have a trademark on self-pity. I will defend myself."
Jeff,Good. Bring the cheddar...Big Cheddar.
Shirley,I'm gonna put you on the express train back to tinkle-town!
Jeff,Ah!
Shirley,Ah!
Jeff and Shirley,Aaaaah!
Jeff,Die!
Shirley,Never! You get it.
Jeff,"No, you get it."
Shirley,You're the one that needs the advantage.
Jeff,"Wrong. Wrong! Every game I ever won, I won fairly. Foosball was how I measured my value as a man. You took that away!"
Shirley,Why do think I had to? You try sprouting three feet just when boys are about to look at you. Everyone stopped liking me. This game is all I had.
Jeff,It's all I had.
Shirley,"Well, that's stupid. You're a perfectly fine person."
Jeff,So are you.
Shirley,Thank you.
Jeff,You're welcome.
Shirley,"I'm sorry, Jeff."
Jeff,"You don't have anything to be sorry for, Shirley."
Officer Cackowski,"So Rick has agreed to stay out of your apartment as long as you stay out of his. And I'm getting tired of saying this to people, but these things wouldn't happen if you'd invest in a simple shoe safe."
Annie,That's it? Now we just live upstairs from this guy that's really into footwear?
Officer Cackowski,"Sweetie, you're a renter. Look forward to owning a house. Be glad he's not into heads."
Abed,"Thanks for your help, officer, and if you should ever need me, I usually get out of school around 4:00."
Officer Cackowski,"This guy sleeps outside your room, though, and that's okay?"
Abed,There's one thing I don't understand. Why would Rick deny taking my DVD? And why break it?
Annie,"Well, maybe he stepped on it by accident and felt really, really, really bad."
Abed,All the more reason to confess.
Annie,"Well, not everybody's perfect, Abed."
Abed,Batman. And I am.
Annie,"Well, Batman, on behalf of all of us that aren't perfect, can I just say I'm sorry I broke your DVD?"
Abed,"Apology accepted. But I wouldn't mention it to Abed. That guy's pretty ruthless. And that's coming from Batman. Hey, guys."
Troy,"Abed, where have you been?"
Annie,"Troy, really?"
Juergen,Let it go.
Karl,"Aw, black in the house!"
Lukas,My hand is cramping.
Juergen,"It's fine. Oh. Hey, freudenkatzen. Ready for your schpankin'?"
Jeff,Just like we practiced?
Shirley,Let's shut 'em down.
Juergen,"Ha ha ha. Let's dance, David Bowie. Get the ball, Karl."
Karl,"I'm trying, and stop yelling at me."
Juergen,Stop being such a schweinehund!
Britta,Aren't you guys playing foosball?
Jeff,We've played enough for one lifetime.
Shirley,We're gonna go see a movie.
Pierce,Since when are those two so close?
Leonard,"Hello. This is November 29th and I'm Leonard, and today I'm reviewing Eugenio's four cheese frozen pizza. That's $5.99 at Kroger's. I've tried it before, and we'll see. Mmm! Mmm, the cheese is good. The sauce is good too. Mmm, well, it's definitely a buy."
